state_code,month_year,employment_rate
17,2003-12,0.9383775921523434
17,2003-11,0.9369723815477949
17,2003-10,0.9370748696480063
17,2003-09,0.9337786913708285
17,2003-08,0.9297253508368742
17,2003-07,0.9290085565957963
17,2003-06,0.9249938406610613
17,2003-05,0.9358472603682171
17,2003-04,0.9368353498941926
17,2003-03,0.9311719442744814
17,2003-02,0.9285015674860475
17,2003-01,0.9272263920929469
17,2002-12,0.9362022787607907
17,2002-11,0.9369317726084637
17,2002-10,0.9393823150270336
17,2002-09,0.9406993391773775
17,2002-08,0.9349355157697183
17,2002-07,0.9308195278936804
17,2002-06,0.9303041124432334
17,2002-05,0.9373850097881936
17,2002-04,0.9347617312926
17,2002-03,0.9325687202601808
17,2002-02,0.9315075881553613
17,2002-01,0.929739793577151
18,2019-12,0.9702890927741392
18,2019-11,0.969217125584627
18,2019-10,0.9698695944918148
18,2019-09,0.9718067452787968
18,2019-08,0.9663841767023907
18,2019-07,0.9649816440173153
18,2019-06,0.9665486830402394
18,2019-05,0.9704825359562538
18,2019-04,0.9714204237906623
18,2019-03,0.9625812075347735
18,2019-02,0.9610388921298096
18,2019-01,0.9576126676944388
18,2018-12,0.9652994892156389
18,2018-11,0.9658153904304322
18,2018-10,0.9658084558770498
18,2018-09,0.9688941210126119
18,2018-08,0.9635933455206346
18,2018-07,0.9635049394091371
18,2018-06,0.962229546155323
18,2018-05,0.9683715393308404
18,2018-04,0.969442063188924
18,2018-03,0.9643644062251273
18,2018-02,0.9617028620807961
18,2018-01,0.9627307523653541
18,2017-12,0.9686935649960875
18,2017-11,0.9669633427516852
18,2017-10,0.9676398388260151
18,2017-09,0.9672348532458998
18,2017-08,0.9603897669879063
18,2017-07,0.9631025802540751
18,2017-06,0.9646697757050855
18,2017-05,0.9682532173304833
18,2017-04,0.9705435268877205
18,2017-03,0.9633538877972345
18,2017-02,0.9566336559409024
18,2017-01,0.9541175008939231
18,2016-12,0.9612145601011485
18,2016-11,0.9612602571113908
18,2016-10,0.9597658266424868
18,2016-09,0.9596119737697689
18,2016-08,0.9556575482519276
18,2016-07,0.9552459932717302
18,2016-06,0.9540765787528372
18,2016-05,0.9585913776824175
18,2016-04,0.9563643265259129
18,2016-03,0.9493499449354892
18,2016-02,0.9486083399990944
18,2016-01,0.9492584715827204
18,2015-12,0.9549931991332127
18,2015-11,0.9548141396648894
18,2015-10,0.9565127173206269
18,2015-09,0.9588190154566327
18,2015-08,0.9545005245081398
18,2015-07,0.9517363092307604
18,2015-06,0.9512076724103817
18,2015-05,0.951566528554225
18,2015-04,0.9557618087233561
18,2015-03,0.9476521054049104
18,2015-02,0.943304043641992
18,2015-01,0.93837168397644
18,2014-12,0.9459650944821388
18,2014-11,0.9438109809302295
18,2014-10,0.9454925115650377
18,2014-09,0.9464460413863466
18,2014-08,0.9401148858026458
18,2014-07,0.9384657634509977
18,2014-06,0.9405053778390525
18,2014-05,0.9411125126649218
18,2014-04,0.9446368790395662
18,2014-03,0.9335801219158055
18,2014-02,0.9301078206732292
18,2014-01,0.9339652904452868
18,2013-12,0.936640309026828
18,2013-11,0.9341646923114656
18,2013-10,0.9311535068026036
18,2013-09,0.9311453599350203
18,2013-08,0.9264723223387129
18,2013-07,0.9227757285655698
18,2013-06,0.9192933155260333
18,2013-05,0.922585246130543
18,2013-04,0.9255748880508144
18,2013-03,0.9159124512250073
18,2013-02,0.9101290842252019
18,2013-01,0.905102937949954
18,2012-12,0.9149504209730784
18,2012-11,0.9204638678813332
18,2012-10,0.9217001745231397
18,2012-09,0.9227567123114386
18,2012-08,0.9162138583065441
18,2012-07,0.9138849737337229
18,2012-06,0.9155814402499304
18,2012-05,0.9202424925362094
18,2012-04,0.9228615154593091
18,2012-03,0.9136699605719912
18,2012-02,0.9092567983900395
18,2012-01,0.9079102566009528
18,2011-12,0.9128426717196119
18,2011-11,0.9126867492492492
18,2011-10,0.9108081417045266
18,2011-09,0.9099763287954674
18,2011-08,0.9055907128486284
18,2011-07,0.9055619441566719
18,2011-06,0.9072104357084928
18,2011-05,0.912855311131384
18,2011-04,0.9161942132161092
18,2011-03,0.9080766595610266
18,2011-02,0.903820280368344
18,2011-01,0.9004268734426125
18,2010-12,0.9075158312094336
18,2010-11,0.9044447469733042
18,2010-10,0.906544630637985
18,2010-09,0.9050765056821414
18,2010-08,0.898632836093678
18,2010-07,0.8968530223960751
18,2010-06,0.8964216270365957
18,2010-05,0.8972680030020777
18,2010-04,0.8942543284718232
18,2010-03,0.8836887604059922
18,2010-02,0.8815480225091871
18,2010-01,0.8820874847498983
18,2009-12,0.8932339748883926
18,2009-11,0.8990375665246818
18,2009-10,0.8982836512166823
18,2009-09,0.9001868898363605
18,2009-08,0.8972256461298126
18,2009-07,0.8950095158521607
18,2009-06,0.8920004316662224
18,2009-05,0.8958618213344198
18,2009-04,0.901336818560896
18,2009-03,0.8928530126956489
18,2009-02,0.8960189451805923
18,2009-01,0.9029652928078725
18,2008-12,0.9187348377209582
18,2008-11,0.9315475785239054
18,2008-10,0.938432154152783
18,2008-09,0.9426441424489856
18,2008-08,0.9384941363067756
18,2008-07,0.9390837342825765
18,2008-06,0.9432929667883243
18,2008-05,0.9478826376285542
18,2008-04,0.9538988020354454
18,2008-03,0.9458280765793611
18,2008-02,0.946623992032842
18,2008-01,0.9473603048377859
18,2007-12,0.9534026107351872
18,2007-11,0.9573235719049541
18,2007-10,0.9595049562694946
18,2007-09,0.9584001891298495
18,2007-08,0.9558669519830961
18,2007-07,0.9544607518614463
18,2007-06,0.9545873971043892
18,2007-05,0.9575971355920813
18,2007-04,0.9558744044677678
18,2007-03,0.9519666587324346
18,2007-02,0.9469113937033382
18,2007-01,0.9455097759712168
18,2006-12,0.9538249255123548
18,2006-11,0.9542539289442025
18,2006-10,0.9569618356570487
18,2006-09,0.9540307140441192
18,2006-08,0.948709882657785
18,2006-07,0.9461732540646498
18,2006-06,0.9485645753783312
18,2006-05,0.948919267573464
18,2006-04,0.9495302209827601
18,2006-03,0.9459282751647994
18,2006-02,0.9422597014330913
18,2006-01,0.9461736265167031
18,2005-12,0.9483075314035451
18,2005-11,0.9467944688972272
18,2005-10,0.9499309677349532
18,2005-09,0.9484262494932143
18,2005-08,0.9480632685174464
18,2005-07,0.9462495724534494
18,2005-06,0.946334707732884
18,2005-05,0.9481380904304375
18,2005-04,0.9472486852179589
18,2005-03,0.9401967244600312
18,2005-02,0.9348759358302271
18,2005-01,0.9381226313090161
18,2004-12,0.9451525232155576
18,2004-11,0.946513344990766
18,2004-10,0.9489655250626582
18,2004-09,0.9515622857665179
18,2004-08,0.9485506816722448
18,2004-07,0.9452847095627018
18,2004-06,0.9468980908970925
18,2004-05,0.949423438630259
18,2004-04,0.950121064607432
18,2004-03,0.9408199083917181
18,2004-02,0.9422624692851641
18,2004-01,0.9414607928006773
18,2003-12,0.9498471383991509
18,2003-11,0.9496238961519662
18,2003-10,0.9515313574436354
18,2003-09,0.9501398314200223
18,2003-08,0.9455319407153099
18,2003-07,0.9422368649641377
18,2003-06,0.9431749070789024
18,2003-05,0.9492890414278803
18,2003-04,0.9504427666331973
18,2003-03,0.9448238573397694
18,2003-02,0.9440418392004839
18,2003-01,0.9448211195145253
18,2002-12,0.9516529046003174
18,2002-11,0.9513965413564688
18,2002-10,0.9551604559859869
18,2002-09,0.9561284926432411
18,2002-08,0.9499683682889044
18,2002-07,0.9484240821508072
18,2002-06,0.9463288025708136
18,2002-05,0.9495921427207418
18,2002-04,0.9467783724804254
18,2002-03,0.9420722807679566
18,2002-02,0.9410852595044975
18,2002-01,0.9392391891404172
19,2019-12,0.9706180390907878
19,2019-11,0.9756701268519083
19,2019-10,0.9768400757351408
19,2019-09,0.9762818177190254
19,2019-08,0.9723760003524009
19,2019-07,0.9723687851883441
19,2019-06,0.9724043094593066
19,2019-05,0.9762196068617296
19,2019-04,0.9751983235087528
19,2019-03,0.9678404898507623
19,2019-02,0.9686882835136355
19,2019-01,0.9653014642902756
19,2018-12,0.9725208300258134
19,2018-11,0.9795331805307053
19,2018-10,0.9799081815095223
19,2018-09,0.9782504209976878
19,2018-08,0.9750971639882143
19,2018-07,0.9748670962709893
19,2018-06,0.973525175974987
19,2018-05,0.9775906803461368
19,2018-04,0.9742627619795609
19,2018-03,0.9694929948489168
19,2018-02,0.9671621945311739
19,2018-01,0.9633917199080912
19,2017-12,0.9709800259090772
19,2017-11,0.9756316247785485
19,2017-10,0.9767237632759493
19,2017-09,0.9726062440454204
19,2017-08,0.9688376318650922
19,2017-07,0.9692685236450173
19,2017-06,0.9679627380943927
19,2017-05,0.9706327308894062
19,2017-04,0.9700873506041601
19,2017-03,0.9648445061600024
19,2017-02,0.9613598444383095
19,2017-01,0.9564044849275302
19,2016-12,0.9646685425953814
19,2016-11,0.9701765252769732
19,2016-10,0.9692967737421722
19,2016-09,0.966660251521221
19,2016-08,0.9635324116616387
19,2016-07,0.9631370706900743
19,2016-06,0.9621595854897976
19,2016-05,0.9666040042748579
19,2016-04,0.9659261429830635
19,2016-03,0.9608614809590806
19,2016-02,0.957927751072084
19,2016-01,0.9551755654291385
19,2015-12,0.9623463113240057
19,2015-11,0.9676266162808115
19,2015-10,0.9678338359909098
19,2015-09,0.9665198378801683
19,2015-08,0.9638389819274447
19,2015-07,0.9631556989713452
19,2015-06,0.9618435799845891
19,2015-05,0.9644184532807588
19,2015-04,0.9648353786909318
19,2015-03,0.9583869141016718
19,2015-02,0.9561498045816773
19,2015-01,0.9518600441201225
19,2014-12,0.9589880607831788
19,2014-11,0.9640139358430211
19,2014-10,0.9638211510352588
19,2014-09,0.961525501338468
19,2014-08,0.9579958233135046
19,2014-07,0.9582665197202447
19,2014-06,0.9580619006346632
19,2014-05,0.9610354305379712
19,2014-04,0.9594555286440433
19,2014-03,0.951543517709841
19,2014-02,0.9491288603990123
19,2014-01,0.947282185135416
19,2013-12,0.9560152943677497
19,2013-11,0.9592396129063673
19,2013-10,0.9593027784566297
19,2013-09,0.9570228767254573
19,2013-08,0.9544550395359687
19,2013-07,0.954242444045283
19,2013-06,0.9519811747540852
19,2013-05,0.9554207328410939
19,2013-04,0.9521390194681006
19,2013-03,0.9467009529207125
19,2013-02,0.9442255485271202
19,2013-01,0.9404070746720355
19,2012-12,0.9502807873562348
19,2012-11,0.9554707063544737
19,2012-10,0.9549681223849688
19,2012-09,0.9542067533854941
19,2012-08,0.950670964430604
19,2012-07,0.9503018617403726
19,2012-06,0.9493323920427327
19,2012-05,0.9533596118859915
19,2012-04,0.9524651582634396
19,2012-03,0.9450712894872997
19,2012-02,0.9403895233812678
19,2012-01,0.9390416346996765
19,2011-12,0.9454162143223868
19,2011-11,0.9504351598526668
19,2011-10,0.950422824950591
19,2011-09,0.948261604438127
19,2011-08,0.9455631751565331
19,2011-07,0.9475266128468894
19,2011-06,0.9441750009561326
19,2011-05,0.9484861088506724
19,2011-04,0.9468531611438985
19,2011-03,0.9389443474070229
19,2011-02,0.935508155132577
19,2011-01,0.9330127155593778
19,2010-12,0.9409549412309393
19,2010-11,0.9457098203991698
19,2010-10,0.9473347145682589
19,2010-09,0.9449740412591632
19,2010-08,0.9422553212817857
19,2010-07,0.9435770460399588
19,2010-06,0.9414868278642494
19,2010-05,0.9438636284994625
19,2010-04,0.9412997990921944
19,2010-03,0.9312825844109859
19,2010-02,0.9286398521810997
19,2010-01,0.9274934113552061
19,2009-12,0.9347099661531846
19,2009-11,0.9413926203898297
19,2009-10,0.9395564602947797
19,2009-09,0.9408226697698795
19,2009-08,0.9362876697462501
19,2009-07,0.9361698142144829
19,2009-06,0.9338151149756823
19,2009-05,0.9376407798559907
19,2009-04,0.9369458262044763
19,2009-03,0.9299276175520046
19,2009-02,0.9313424752663566
19,2009-01,0.9322672551212201
19,2008-12,0.9464812178033287
19,2008-11,0.9561172903120927
19,2008-10,0.9603240443846774
19,2008-09,0.9595020563176947
19,2008-08,0.9583054039056195
19,2008-07,0.9598385476341502
19,2008-06,0.9596428803631485
19,2008-05,0.9643955683864841
19,2008-04,0.9621374011161803
19,2008-03,0.9575862064832693
19,2008-02,0.9563179030189537
19,2008-01,0.9548255436199661
19,2007-12,0.9618363708875296
19,2007-11,0.9669764888388666
19,2007-10,0.9673765332921643
19,2007-09,0.9662068870004209
19,2007-08,0.9655012378104937
19,2007-07,0.9666382848815717
19,2007-06,0.9635179530623352
19,2007-05,0.9667306291473936
19,2007-04,0.9632092646756995
19,2007-03,0.9584105751638738
19,2007-02,0.9553779438772141
19,2007-01,0.9547334297928872
19,2006-12,0.9624485249443057
19,2006-11,0.9663842363586641
19,2006-10,0.9678720790149439
19,2006-09,0.9659185289920138
19,2006-08,0.9642428122845247
19,2006-07,0.9657527644935857
19,2006-06,0.9640575108495824
19,2006-05,0.9672008318112109
19,2006-04,0.9647842529940691
19,2006-03,0.9593702346791128
19,2006-02,0.9560882547703465
19,2006-01,0.9534905567698996
19,2005-12,0.9559631025239449
19,2005-11,0.9616960314588838
19,2005-10,0.9634761693593275
19,2005-09,0.9617926175524583
19,2005-08,0.9606371281358057
19,2005-07,0.960295526958299
19,2005-06,0.9580150067381668
19,2005-05,0.9605421660750416
19,2005-04,0.9588256861254036
19,2005-03,0.9517072385926265
19,2005-02,0.9485015251036909
19,2005-01,0.9456678511184086
19,2004-12,0.9544024481472276
19,2004-11,0.9578741980782435
19,2004-10,0.9590701621525579
19,2004-09,0.9574601354983195
19,2004-08,0.9562306302619562
19,2004-07,0.9577568677853794
19,2004-06,0.9547400031492977
19,2004-05,0.9591169728734962
19,2004-04,0.9580262943715162
19,2004-03,0.9501909890326423
19,2004-02,0.9487530924912055
19,2004-01,0.9466478994064791
19,2003-12,0.9548665504464199
19,2003-11,0.9589291754506183
19,2003-10,0.9602284868446874
19,2003-09,0.9582464002650505
19,2003-08,0.9564622954514154
19,2003-07,0.9564701087459938
19,2003-06,0.9535115793683218
19,2003-05,0.9586598842746556
19,2003-04,0.9551830944784285
19,2003-03,0.9500637979912321
19,2003-02,0.9493910779014978
19,2003-01,0.948087765507156
19,2002-12,0.9584875018524922
19,2002-11,0.962560018256224
19,2002-10,0.9648193731006719
19,2002-09,0.9639463757493499
19,2002-08,0.9618113464066301
19,2002-07,0.9629230851683308
19,2002-06,0.9602687908752953
19,2002-05,0.9649832521166786
19,2002-04,0.9600971031266426
19,2002-03,0.9546858114740413
19,2002-02,0.9540142802370976
19,2002-01,0.9524420934648272
20,2019-12,0.971300309037522
20,2019-11,0.9712076555177312
20,2019-10,0.9716216967005662
20,2019-09,0.97297841559939
20,2019-08,0.9662698092067699
20,2019-07,0.9624219319065284
20,2019-06,0.9674325934380601
20,2019-05,0.9701413326971148
20,2019-04,0.9720207190580173
20,2019-03,0.9662289095817653
20,2019-02,0.9653115871470301
20,2019-01,0.9632456376439514
20,2018-12,0.9701392572226492
20,2018-11,0.9714287447043785
20,2018-10,0.9709226965631377
20,2018-09,0.9712132433730233
20,2018-08,0.9655335545575052
20,2018-07,0.9616783993775713
20,2018-06,0.9651877229171945
20,2018-05,0.9690771186740609
20,2018-04,0.9693861926522779
20,2018-03,0.965069425834001
20,2018-02,0.9631067368271061
20,2018-01,0.9625227745743629
20,2017-12,0.968765312122301
20,2017-11,0.9684713063308442
20,2017-10,0.9687822784192419
20,2017-09,0.9674894319113875
20,2017-08,0.9596536022867185
20,2017-07,0.9573622793089335
20,2017-06,0.9619342930970838
20,2017-05,0.9645481454024132
20,2017-04,0.9654227088640669
20,2017-03,0.9625005607888294
20,2017-02,0.9595631448791068
20,2017-01,0.9579692759496565
20,2016-12,0.9642129272820034
20,2016-11,0.9634223234353789
20,2016-10,0.962086589850189
20,2016-09,0.9613280697084892
20,2016-08,0.9557971960473832
20,2016-07,0.9523302304348953
20,2016-06,0.9572545267982854
20,2016-05,0.9622692896325911
20,2016-04,0.9623918639376158
20,2016-03,0.9589054307608676
20,2016-02,0.9577702611757485
20,2016-01,0.9579005758253237
20,2015-12,0.9640847937181863
20,2015-11,0.9641515150296464
20,2015-10,0.9635894091456222
20,2015-09,0.9637640642915892
20,2015-08,0.9575526577308093
20,2015-07,0.952542608557467
20,2015-06,0.9556222452838462
20,2015-05,0.9571756329540008
20,2015-04,0.9578149484740882
20,2015-03,0.9556972009491964
20,2015-02,0.9538520724027792
20,2015-01,0.9529788717921073
20,2014-12,0.9618149373077547
20,2014-11,0.9609643810683672
20,2014-10,0.9607351500125836
20,2014-09,0.9588252858906796
20,2014-08,0.9534622815668339
20,2014-07,0.9486026239463129
20,2014-06,0.9515487006630297
20,2014-05,0.9545550769859389
20,2014-04,0.9569431929757927
20,2014-03,0.9511385540508105
20,2014-02,0.9477140046754641
20,2014-01,0.9491839557025767
20,2013-12,0.956588002504967
20,2013-11,0.9544368778409759
20,2013-10,0.9527177648691996
20,2013-09,0.9510740702493982
20,2013-08,0.9445770756636017
20,2013-07,0.9411203127070359
20,2013-06,0.942765395539736
20,2013-05,0.9465706765962392
20,2013-04,0.9492732956949207
20,2013-03,0.9443295229936508
20,2013-02,0.942045204348889
20,2013-01,0.9390683714735701
20,2012-12,0.9475799097820462
20,2012-11,0.9491470014486274
20,2012-10,0.9470302123030325
20,2012-09,0.9475297840630097
20,2012-08,0.9414666997531361
20,2012-07,0.9376127041479118
20,2012-06,0.9399403659429194
20,2012-05,0.944163347206915
20,2012-04,0.9448148861066981
20,2012-03,0.9393204506897553
20,2012-02,0.9373799213275918
20,2012-01,0.936491785444636
20,2011-12,0.942979371855939
20,2011-11,0.9425930982110573
20,2011-10,0.9398207701026996
20,2011-09,0.9375734339249273
20,2011-08,0.9335425581734416
20,2011-07,0.9319101597078295
20,2011-06,0.9331531351818605
20,2011-05,0.9363683355337336
20,2011-04,0.9369014706912626
20,2011-03,0.9305732073332277
20,2011-02,0.9279608902956699
20,2011-01,0.9260615179542471
20,2010-12,0.9355615168669278
20,2010-11,0.9334775781539107
20,2010-10,0.9332433795914445
20,2010-09,0.9316584097499385
20,2010-08,0.9278060820944586
20,2010-07,0.926210547131892
20,2010-06,0.9290743223876466
20,2010-05,0.931954702446429
20,2010-04,0.9313949685282712
20,2010-03,0.9253156235935783
20,2010-02,0.9253152571005101
20,2010-01,0.9230563168826703
20,2009-12,0.9318944483416373
20,2009-11,0.9339208854544481
20,2009-10,0.9311624423712057
20,2009-09,0.9279599977289442
20,2009-08,0.9265300121508285
20,2009-07,0.9212613198095216
20,2009-06,0.9277090611831798
20,2009-05,0.9306936362918301
20,2009-04,0.9353982184184673
20,2009-03,0.9346898684418811
20,2009-02,0.9366301321623228
20,2009-01,0.9378546571570179
20,2008-12,0.9496488617420037
20,2008-11,0.9522268303564052
20,2008-10,0.9525009729609518
20,2008-09,0.9527057904995889
20,2008-08,0.9502890065470804
20,2008-07,0.950630759854145
20,2008-06,0.9539663325236893
20,2008-05,0.9571732608218844
20,2008-04,0.9619446390393495
20,2008-03,0.955966928207695
20,2008-02,0.9564267254099661
20,2008-01,0.9542688174147691
20,2007-12,0.9586948894394475
20,2007-11,0.9604757137547838
20,2007-10,0.9594115388127118
20,2007-09,0.9582743869520177
20,2007-08,0.9566969727272482
20,2007-07,0.9542243734697844
20,2007-06,0.9561690234569955
20,2007-05,0.9593515404205205
20,2007-04,0.9614402616432255
20,2007-03,0.9573709480286459
20,2007-02,0.9543264020763197
20,2007-01,0.9538895831701678
20,2006-12,0.9612511607952602
20,2006-11,0.9595139343468839
20,2006-10,0.9594466163454944
20,2006-09,0.958308693484837
20,2006-08,0.9543906969121724
20,2006-07,0.9524114389009789
20,2006-06,0.9549199766087545
20,2006-05,0.9587747877346998
20,2006-04,0.9586392855720546
20,2006-03,0.9535017233410911
20,2006-02,0.9522896989637718
20,2006-01,0.9505726428203578
20,2005-12,0.9565059920908782
20,2005-11,0.9529836992916759
20,2005-10,0.9536267419803106
20,2005-09,0.9520922036873247
20,2005-08,0.9498623926141566
20,2005-07,0.9473296041974668
20,2005-06,0.9486035229048125
20,2005-05,0.9514469149466601
20,2005-04,0.9519379080401198
20,2005-03,0.946186121305597
20,2005-02,0.9442739870282172
20,2005-01,0.9424547347019472
20,2004-12,0.9513411955613106
20,2004-11,0.9492614350232605
20,2004-10,0.9486315187845097
20,2004-09,0.9473569477075141
20,2004-08,0.9445568333395877
20,2004-07,0.9427994891888827
20,2004-06,0.9437263762299868
20,2004-05,0.9474182024648383
20,2004-04,0.9480733812305712
20,2004-03,0.9417692567358102
20,2004-02,0.9408703288704088
20,2004-01,0.9395622630238366
20,2003-12,0.9475167300243371
20,2003-11,0.9459776349713743
20,2003-10,0.9459138980137775
20,2003-09,0.9445640417328287
20,2003-08,0.9425868510788713
20,2003-07,0.9384314777211601
20,2003-06,0.9404051781523816
20,2003-05,0.948404399730331
20,2003-04,0.9495216116496682
20,2003-03,0.94600834564664
20,2003-02,0.9463738515861324
20,2003-01,0.9434885598620375
20,2002-12,0.9545526094926706
20,2002-11,0.9509685204513815
20,2002-10,0.9511726696813501
20,2002-09,0.9507164088291327
20,2002-08,0.9481503105906169
20,2002-07,0.9447938621202953
20,2002-06,0.947788134722163
20,2002-05,0.9526998842738666
20,2002-04,0.952630252526803
20,2002-03,0.9475076327585418
20,2002-02,0.9480404940949092
20,2002-01,0.9445332161833512
21,2019-12,0.960900513926353
21,2019-11,0.9621088424571145
21,2019-10,0.9615263764607004
21,2019-09,0.9615819285343222
21,2019-08,0.9580015790841891
21,2019-07,0.9516412895337206
21,2019-06,0.951834579498445
21,2019-05,0.9584051858169104
21,2019-04,0.9609359969488895
21,2019-03,0.9530241760362882
21,2019-02,0.9522292993630573
21,2019-01,0.9524692992351297
21,2018-12,0.9611404628412615
21,2018-11,0.9641678214969714
21,2018-10,0.961352937616051
21,2018-09,0.9591017176917618
21,2018-08,0.9590635081213089
21,2018-07,0.9523271592275964
21,2018-06,0.9513415534441079
21,2018-05,0.9571879261900459
21,2018-04,0.9593709501104554
21,2018-03,0.9528554773471957
21,2018-02,0.9503154520342393
21,2018-01,0.9518409676631228
21,2017-12,0.960575074244952
21,2017-11,0.9609761860707627
21,2017-10,0.9592879517765454
21,2017-09,0.9572482699100894
21,2017-08,0.9527524784238242
21,2017-07,0.9459550839663979
21,2017-06,0.9450640330380446
21,2017-05,0.9503937275298753
21,2017-04,0.9520353101883068
21,2017-03,0.9450187718993356
21,2017-02,0.9415764862143409
21,2017-01,0.9414437523986736
21,2016-12,0.9518584027196137
21,2016-11,0.9553437336569867
21,2016-10,0.952650668772929
21,2016-09,0.9519471651060724
21,2016-08,0.9519364979003626
21,2016-07,0.9467188451083943
21,2016-06,0.9450385184654624
21,2016-05,0.9508130678277574
21,2016-04,0.9523574337399706
21,2016-03,0.9441504093018951
21,2016-02,0.9410231151427936
21,2016-01,0.9415221977283087
21,2015-12,0.9498975447971165
21,2015-11,0.9521103666781022
21,2015-10,0.9526665898033535
21,2015-09,0.952728815709111
21,2015-08,0.9520810401813706
21,2015-07,0.9427691896476187
21,2015-06,0.9437040202023522
21,2015-05,0.9475437857780183
21,2015-04,0.9505930457565889
21,2015-03,0.941964672265997
21,2015-02,0.939817128655566
21,2015-01,0.9390855403385596
21,2014-12,0.9495672191481916
21,2014-11,0.949359438414525
21,2014-10,0.9481960880916372
21,2014-09,0.9450118962099225
21,2014-08,0.9409486887367965
21,2014-07,0.9340213324087601
21,2014-06,0.9324079753923284
21,2014-05,0.9332080043364887
21,2014-04,0.9353722398163608
21,2014-03,0.9223300780156543
21,2014-02,0.9166977346156866
21,2014-01,0.9194924372314506
21,2013-12,0.9284430450083349
21,2013-11,0.9274329170242902
21,2013-10,0.9237454241631804
21,2013-09,0.9238250402664623
21,2013-08,0.9223120958923328
21,2013-07,0.9166366440039833
21,2013-06,0.9144155179898478
21,2013-05,0.9206080039167611
21,2013-04,0.9233462797767392
21,2013-03,0.9157403216084781
21,2013-02,0.9122256443948991
21,2013-01,0.9109382135893431
21,2012-12,0.9210152030923642
21,2012-11,0.925905167038143
21,2012-10,0.9241337869337137
21,2012-09,0.9223191888745192
21,2012-08,0.9179714207242602
21,2012-07,0.9143785457913628
21,2012-06,0.9155094696281217
21,2012-05,0.9202144388087142
21,2012-04,0.9248585593581508
21,2012-03,0.9154451428446183
21,2012-02,0.9096842291816905
21,2012-01,0.9095844696408341
21,2011-12,0.9164752064039983
21,2011-11,0.9165313065437994
21,2011-10,0.9136462172069378
21,2011-09,0.908639243474006
21,2011-08,0.9085995714917967
21,2011-07,0.9021212981984331
21,2011-06,0.9031431462044319
21,2011-05,0.905659480886186
21,2011-04,0.9086752128022785
21,2011-03,0.9002731663869998
21,2011-02,0.8941282940073033
21,2011-01,0.8930983317645058
21,2010-12,0.9047470645837827
21,2010-11,0.9029117350273537
21,2010-10,0.9061063227872884
21,2010-09,0.9041678874211669
21,2010-08,0.9020948597494254
21,2010-07,0.8993479985127065
21,2010-06,0.8995788529559532
21,2010-05,0.8997379537300604
21,2010-04,0.9001649063548414
21,2010-03,0.8901017713368679
21,2010-02,0.8812826281858668
21,2010-01,0.8845514766808494
21,2009-12,0.8994069626792947
21,2009-11,0.9019834144882903
21,2009-10,0.90046999262795
21,2009-09,0.8988491309650082
21,2009-08,0.8960903878092836
21,2009-07,0.8919276705941672
21,2009-06,0.8903244436135258
21,2009-05,0.8938539302562026
21,2009-04,0.9003728613592218
21,2009-03,0.8927617116802212
21,2009-02,0.8933262156207393
21,2009-01,0.9000478479711772
21,2008-12,0.9208004287486754
21,2008-11,0.9319256359135822
21,2008-10,0.935381062970447
21,2008-09,0.9344043490265037
21,2008-08,0.9342263436403707
21,2008-07,0.9347214598338032
21,2008-06,0.9353304316521316
21,2008-05,0.9412657077166909
21,2008-04,0.9456795747535943
21,2008-03,0.9390646826301033
21,2008-02,0.9382827842133795
21,2008-01,0.9406849088158635
21,2007-12,0.9473632487454036
21,2007-11,0.9528287742307131
21,2007-10,0.9518223038626167
21,2007-09,0.9496994768808806
21,2007-08,0.9497658371427425
21,2007-07,0.9453325368748708
21,2007-06,0.945563956403877
21,2007-05,0.948275489560623
21,2007-04,0.9485835454527078
21,2007-03,0.9409449301483621
21,2007-02,0.9343932335136632
21,2007-01,0.9367583319073054
21,2006-12,0.9500564755076314
21,2006-11,0.9484558267560184
21,2006-10,0.951187711062908
21,2006-09,0.9465043509768283
21,2006-08,0.9455325159090439
21,2006-07,0.9401821086308818
21,2006-06,0.9408755828235171
21,2006-05,0.9439543815536797
21,2006-04,0.9437119494561943
21,2006-03,0.9375009594932885
21,2006-02,0.9319548107340463
21,2006-01,0.935196785457353
21,2005-12,0.9428030643807244
21,2005-11,0.942262138090158
21,2005-10,0.9457622892365388
21,2005-09,0.9458642364769242
21,2005-08,0.9435416761192668
21,2005-07,0.9390007311674868
21,2005-06,0.937841601306868
21,2005-05,0.9413022242222805
21,2005-04,0.9439691324429462
21,2005-03,0.9377786744678704
21,2005-02,0.9341238732496602
21,2005-01,0.9385260992511554
21,2004-12,0.9517348149111012
21,2004-11,0.9530853530159851
21,2004-10,0.9548073054212647
21,2004-09,0.9535987651008083
21,2004-08,0.9506130451352025
21,2004-07,0.9442696134538128
21,2004-06,0.9425592251471749
21,2004-05,0.9452424315053332
21,2004-04,0.9463895503679254
21,2004-03,0.937461795293639
21,2004-02,0.9353043987095682
21,2004-01,0.9367681956431754
21,2003-12,0.9469616641037999
21,2003-11,0.9435656794961782
21,2003-10,0.9456601242980188
21,2003-09,0.9428006550081213
21,2003-08,0.9416037538143845
21,2003-07,0.9354137549992939
21,2003-06,0.9317995903885309
21,2003-05,0.9378365089496492
21,2003-04,0.9401976238679451
21,2003-03,0.9348316772007225
21,2003-02,0.9301978879107549
21,2003-01,0.9333900322127626
21,2002-12,0.9438674174045248
21,2002-11,0.9453160868275433
21,2002-10,0.9496562743360455
